id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1,728707,0.00146265,-1.01154,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.617519,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1,728707,0.00146265,-1.19096,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.720666,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1,728707,0.00146265,-0.63561,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.372542,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1,728707,0.00146265,-0.754655,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.42197,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1,728707,0.00146265,-1.13842,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.701177,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1,728707,0.00146265,-1.15898,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.731852,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1,728707,0.00146265,-0.636798,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.440884,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1,728707,0.00146265,-0.78594,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.530563,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1,728707,0.00146265,-0.529984,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.36065,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1,728707,0.00146265,-1.0676,0.113635,0.425493,0.127805,1,731836,0.00146265,-0.543786,0.113635,0.425318,0.127629,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1,728707,0.000202855,0.171541,0.741484,0.425493,0.127805,1,731836,0.000202855,9.83402e-08,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1,728707,0.000202855,0.242898,0.741484,0.425493,0.127805,1,731836,0.000202855,-1.4878e-06,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1,728707,0.000202855,-0.125236,0.741484,0.425493,0.127805,1,731836,0.000202855,-1.97595e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1,728707,0.000202855,-0.170758,0.741484,0.425493,0.127805,1,731836,0.000202855,3.57418e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1,728707,0.000202855,0.0467198,0.741484,0.425493,0.127805,1,731836,0.000202855,4.09208e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1,728707,0.000202855,0.0944499,0.741484,0.425493,0.127805,1,731836,0.000202855,-1.81436e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1,728707,0.000202855,-0.14913,0.741484,0.425493,0.127805,1,731836,0.000202855,-1.60723e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1,728707,0.000202855,-0.111909,0.741484,0.425493,0.127805,1,731836,0.000202855,1.4405e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1,728707,0.000202855,-0.0974744,0.741484,0.425493,0.127805,1,731836,0.000202855,-2.02973e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1,728707,0.000202855,-0.245536,0.741484,0.425493,0.127805,1,731836,0.000202855,-5.74191e-08,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1,728707,0.000202855,-0.0725878,0.741484,0.425493,0.127805,1,731836,0.000202855,8.59497e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1,728707,0.000202855,0.0933332,0.741484,0.425493,0.127805,1,731836,0.000202855,1.7074e-09,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1,728707,0.000202855,-0.0775235,0.741484,0.425493,0.127805,1,731836,0.000202855,2.70862e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1,728707,0.000202855,0.144547,0.741484,0.425493,0.127805,1,731836,0.000202855,-4.93665e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1,728707,0.000202855,0.0712247,0.741484,0.425493,0.127805,1,731836,0.000202855,2.75094e-07,0.741484,0.425318,0.127629,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1,728707,0.000202855,0.0552992,0.741484,0.425493,0.127805,1,731836,0.000202855,-3.85236e-07,0.741484,0.425318,0.127629,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,1.00002,728707,0.000204689,-0.265449,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.0967212,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,1.00002,728707,0.000204689,-0.268398,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.147972,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,1.00002,728707,0.000204689,-0.363599,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.240676,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,1.00002,728707,0.000204689,-0.470468,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.270182,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,1.00002,728707,0.000204689,-0.985686,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.660652,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,1.00002,728707,0.000204689,-1.12771,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.681355,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,1.00002,728707,0.000204689,-0.255459,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.115834,0.0520255,0.425329,0.127625,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,1.00002,728707,0.000204689,-0.298423,0.0520255,0.425504,0.127801,1.00002,731836,0.000204689,-0.140367,0.0520255,0.425329,0.127625,True,6.0|71,783
