id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.58727,1.68421,0.0107134,0.594107,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.494928,1.68421,0.0107134,0.472545,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.626268,1.68421,0.0107134,0.626683,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.649423,1.68421,0.0107134,0.654166,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.526405,1.68421,0.0107134,0.525452,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.515281,1.68421,0.0107134,0.509095,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.597197,1.68421,0.0107134,0.599387,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.649728,1.68421,0.0107134,0.647326,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.506059,1.68421,0.0107134,0.507188,1.68593,0.0102833,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.535504,1.68421,0.0107134,0.532677,1.68593,0.0102833,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.0216576,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0216373,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0223532,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0220349,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0215632,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0216427,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0217917,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0219472,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.0219486,1.68421,0.0110703,0.0215848,1.68593,0.0106707,69.0|274,411
