rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.583956,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.425321,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.646562,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.676854,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.556897,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.513508,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.556299,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.702725,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.456326,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.517023,1.68593,0.0102833,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.020386,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0205239,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0192803,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0210435,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.020414,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0186644,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0223734,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0267415,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0224591,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0254333,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.024272,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0236233,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0193444,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0192233,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0200712,1.68593,0.0106707,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0267437,1.68593,0.0106707,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.181339,1.12101,0.000931976,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.203126,1.12101,0.000931976,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.181256,1.12101,0.000931976,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.189298,1.12101,0.000931976,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0603313,1.12101,0.00228941,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0706867,1.12101,0.00228941,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0691425,1.12101,0.00228941,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0689737,1.12101,0.00228941,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.129886,1.12101,0.000928166,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.147541,1.12101,0.000928166,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0611802,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0808862,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.068747,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.0615945,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.0706153,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.073611,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.0629979,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.0719341,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.0667431,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0645354,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.0658864,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.0669408,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.075587,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.0698097,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.0691354,1.12101,-0.0308396,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.0545674,1.12101,-0.0308396,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.125886,1.68592,0.000966003,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.117274,1.68592,0.000966003,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.115918,1.68592,0.000966003,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.126807,1.68592,0.000966003,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.0399022,1.68592,0.00747617,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.0379507,1.68592,0.00747617,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.0511898,1.68592,0.00747617,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.0581606,1.68592,0.00747617,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.110514,1.68592,0.000944677,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.116945,1.68592,0.000944677,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.209314,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.198442,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.214801,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.217045,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.220205,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.203519,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.24378,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.215225,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.267346,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.227417,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.231204,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.227218,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.225841,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.229755,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.239181,1.68592,0.000967487,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.227312,1.68592,0.000967487,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,14.1828,1.68598,0.0193405,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,13.444,1.68598,0.0193405,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,12.5105,1.68598,0.0193405,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,15.6694,1.68598,0.0193405,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0154959,1.68598,0.000970774,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0172566,1.68598,0.000970774,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.0179993,1.68598,0.000970774,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.0170544,1.68598,0.000970774,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.245531,1.68598,0.000977529,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.28751,1.68598,0.000977529,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.0928074,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.0976449,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.0898789,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.0936819,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0.103163,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0.0919663,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0.0938297,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0.0957702,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0.0922363,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0.0982881,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0.0873271,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.0827493,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0.0727866,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.0750632,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0.0850879,1.68598,0.000975188,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0.0868157,1.68598,0.000975188,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.26028,1.68594,-0.000814123,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.237472,1.68594,-0.000814123,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.230461,1.68594,-0.000814123,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.247159,1.68594,-0.000814123,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0.0567988,1.68594,-0.00119361,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0.0556527,1.68594,-0.00119361,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0.0759003,1.68594,-0.00119361,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0.0705235,1.68594,-0.00119361,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.315835,1.68594,-0.000802342,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.265132,1.68594,-0.000802342,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0.110723,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0.101378,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.092161,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0.0831598,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0.0863878,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0.10365,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0.0928081,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0.0968581,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0.104531,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0.0985677,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0.10362,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0.104648,1.68594,-0.000804683,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0.0795611,1.68594,-0.000804683,69.0|292,1159
