id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.98315,1.4935,0.584997,0.29965,1.29284,2.97501,1.58608,0.599516,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.98315,1.61254,0.349098,0.29965,1.29284,2.97501,1.61341,0.345508,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.98315,1.41527,0.611777,0.29965,1.29284,2.97501,1.4573,0.612326,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.98315,1.30459,0.583846,0.29965,1.29284,2.97501,1.30468,0.56747,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.98315,1.56094,0.464671,0.29965,1.29284,2.97501,1.59667,0.467789,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.98315,1.57869,0.422627,0.29965,1.29284,2.97501,1.63584,0.448557,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.98315,1.36774,0.510075,0.29965,1.29284,2.97501,1.40808,0.5331,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.98315,1.51864,0.696335,0.29965,1.29284,2.97501,1.4563,0.645407,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.98315,1.51824,0.414091,0.29965,1.29284,2.97501,1.49531,0.389154,0.295409,1.27234,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.98315,1.60957,0.485131,0.29965,1.29284,2.97501,1.52075,0.44823,0.295409,1.27234,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.98333,1.4339,0.546042,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.98333,1.47705,1.33095,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.98333,1.5202,2.87817,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.98333,1.52379,1.00484,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.98333,1.38473,4.73504,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.98333,1.4481,1.45104,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.98333,1.50001,2.66457,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.98333,1.49775,3.65823,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,2.98333,1.46351,1.71248,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,2.98333,1.52519,2.03909,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.98333,1.46783,5.02015,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.98333,1.5326,0.772995,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.98333,1.40683,1.26251,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.98333,1.46646,6.94096,0.29965,1.29284,2.9752,1.46932,0.154924,0.295409,1.27234,False,69.0|274,411
