rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
2,9|411|9|411|sample|9|274|9|274|70.0,-2.73395e-08,2.75746e-08,-7.45728e-09,-4.00675e-08,-1.99514,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-2.28872e-08,-1.36103e-08,-7.19518e-08,-4.35483e-08,-2.24952,0,True,70.0|274,411
2,9|411|9|411|sample|10|274|10|274|70.0,-3.5351e-09,-8.50487e-09,-1.94835e-09,-3.27435e-08,-1.09495,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,6.65168e-08,8.22605e-09,2.19464e-09,-2.93117e-08,-1.73131,0,True,70.0|274,411
2,9|411|9|411|sample|12|274|12|274|70.0,5.08039e-08,4.28142e-08,-3.06778e-08,1.77235e-08,-1.06826,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,7.51698e-08,-5.99386e-08,-2.03175e-08,-3.67112e-08,-2.26681,0,True,70.0|274,411
2,9|411|9|411|sample|11|274|11|274|70.0,9.31562e-09,-9.43146e-09,2.79927e-08,-2.64033e-08,-1.97079,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.22842e-08,4.29443e-08,9.48664e-09,-9.38994e-09,-26.6026,0,False,69.0|274,411
2,9|411|9|411|cc|1|1|274|1|274|69.0,4.17355e-08,-5.54287e-08,4.46927e-09,9.32203e-08,21.247,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.18628e-07,-5.14697e-10,2.84424e-08,-4.27925e-09,5.78547,0,False,69.0|274,411
2,9|411|9|411|cc|2|1|274|1|274|69.0,1.91577e-08,-9.01215e-08,2.70745e-08,7.79715e-08,-13.5466,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-5.97992e-08,-1.67049e-08,-4.2672e-09,1.45474e-09,14.1231,0,False,69.0|274,411
2,9|411|9|411|cc|3|1|274|1|274|69.0,2.35347e-08,-3.74184e-08,2.11651e-08,3.46029e-08,10.4025,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-4.38292e-09,1.01667e-08,-4.00031e-08,-3.2197e-08,2.31166,0,False,69.0|274,411
2,9|411|9|411|cc|4|1|274|1|274|69.0,-2.69458e-09,2.78693e-08,-2.64805e-08,-7.33078e-08,-16.0378,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-3.79948e-08,-2.34115e-09,4.68118e-08,-4.28495e-08,-17.8662,0,False,69.0|274,411
2,9|411|9|411|cc|5|1|274|1|274|69.0,1.23237e-08,2.79269e-09,2.45316e-08,-5.05765e-08,28.0826,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.12274e-08,2.17239e-08,9.38342e-09,-7.42489e-09,-4.57308,0,False,69.0|274,411
2,9|411|9|411|cc|6|1|274|1|274|69.0,1.99375e-08,-6.41046e-08,-2.51325e-08,-1.78188e-08,1.95382,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-1.10456e-07,-1.07659e-08,3.56505e-08,1.51389e-08,-3.95791,0,False,69.0|274,411
2,9|411|9|411|cc|7|1|274|1|274|69.0,1.8568e-10,-4.40417e-09,2.60112e-08,2.62827e-08,31.9528,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,3.09975e-08,4.53343e-08,6.71979e-08,7.44589e-08,-19.5621,0,False,69.0|274,411
2,9|411|9|411|cc|8|1|274|1|274|69.0,4.07734e-08,-4.99666e-08,1.49847e-08,-1.03222e-08,12.3257,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,4.2306e-08,-5.11265e-08,-6.67915e-09,7.22045e-08,20.4471,0,False,69.0|274,411
2,9|411|9|411|vc|1|2|274|2|274|69.0,-2.80404e-08,3.23694e-08,2.59638e-09,-5.40559e-08,-12.0461,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.84365e-08,-5.03226e-08,-2.78771e-08,6.48908e-08,-16.9335,0,False,69.0|274,411
2,9|411|9|411|vc|2|2|274|2|274|69.0,4.95078e-08,-5.60325e-09,-4.77398e-09,-3.05122e-09,-11.0936,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-4.28771e-08,-6.69433e-09,-5.33659e-08,-2.42566e-08,18.7207,0,False,69.0|274,411
2,9|411|9|411|vc|3|2|274|2|274|69.0,-4.52735e-08,-1.73579e-08,6.64291e-09,-1.15583e-08,19.408,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-2.61962e-08,-2.91083e-08,1.28116e-08,-1.63609e-08,13.2029,0,False,69.0|274,411
2,9|411|9|411|vc|4|2|274|2|274|69.0,2.80388e-08,1.09656e-08,1.30285e-08,-2.83689e-08,-4.03196,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,3.06958e-08,1.26611e-07,-5.20246e-08,5.67428e-08,38.1283,0,False,69.0|274,411
2,9|411|9|411|vc|5|2|274|2|274|69.0,-8.07247e-09,2.719e-08,6.789e-08,-9.23452e-08,-47.1178,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-3.21408e-08,-1.91239e-08,1.9132e-08,2.87179e-08,13.4313,0,False,69.0|274,411
2,9|411|9|411|vc|6|2|274|2|274|69.0,-1.11299e-07,3.82318e-09,1.54552e-08,1.65233e-08,-4.2015,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-2.55432e-08,-3.00776e-08,-3.17749e-10,3.62741e-08,22.0269,0,False,69.0|274,411
2,9|411|9|411|vc|7|2|274|2|274|69.0,8.35307e-08,-3.28034e-08,-1.01529e-08,-1.36748e-08,7.63233,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-6.46916e-08,1.09291e-08,3.01432e-08,3.11873e-08,-1.95605,0,False,69.0|274,411
2,9|411|9|411|vc|8|2|274|2|274|69.0,3.35791e-08,1.03105e-08,-1.864e-08,-2.11345e-08,13.6087,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,-4.62334e-08,4.04499e-08,6.57527e-08,-1.3297e-08,-51.7173,0,False,6.0|233,705
2,14|705|14|705|sample|3|233|3|233|6.0,-5.0808e-08,-3.08497e-08,5.72931e-08,8.14992e-09,-54.3166,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,5.01436e-09,-4.52951e-09,1.65081e-08,3.7731e-08,-47.9878,0,False,6.0|233,705
2,14|705|14|705|sample|4|233|4|233|6.0,6.20934e-10,8.33564e-09,2.33799e-09,2.16461e-08,-48.7793,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,1.36163e-09,-3.13487e-08,2.13705e-09,2.097e-08,-50.2613,0,False,6.0|233,705
2,14|705|14|705|sample|5|233|5|233|6.0,1.78809e-08,-4.28484e-08,2.09034e-08,3.42948e-08,-46.7364,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,-4.95894e-08,-2.84712e-08,-1.33437e-08,-2.20372e-08,-56.3715,0,False,6.0|233,705
2,14|705|14|705|sample|6|233|6|233|6.0,3.52891e-08,4.18387e-08,4.98109e-08,8.09078e-08,-50.2659,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-5.14692e-08,4.11197e-08,1.62611e-08,6.13437e-08,-56.7697,0,False,6.0|233,705
2,14|705|14|705|sample|7|233|7|233|6.0,1.16803e-09,2.66478e-08,-2.54771e-09,2.22162e-08,-52.999,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,4.76325e-08,2.97756e-08,5.20669e-08,1.18407e-07,-70.1581,0,False,6.0|233,705
2,14|705|14|705|sample|8|233|8|233|6.0,4.76652e-08,8.79429e-09,-3.2587e-08,-2.11073e-08,-34.9395,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,7.73489e-09,3.79001e-08,1.89936e-08,8.95251e-09,-26.1987,0,True,6.0|233,705
2,14|705|14|705|sample|10|233|10|233|6.0,5.83424e-08,-9.69127e-08,-7.1203e-09,4.22548e-08,-27.2631,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,8.07595e-08,5.4596e-08,2.57123e-08,5.07716e-08,-24.8689,0,True,6.0|233,705
2,14|705|14|705|sample|9|233|9|233|6.0,5.22773e-08,-2.38474e-08,2.51291e-08,3.72637e-08,-21.3329,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,1.43157e-08,-2.73174e-08,3.7092e-08,3.3881e-08,-40.8895,0,True,6.0|233,705
2,14|705|14|705|sample|12|233|12|233|6.0,3.66897e-08,1.31642e-07,9.46409e-09,1.26139e-08,-21.2596,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,7.77297e-08,-4.25551e-08,-3.29657e-08,-4.5276e-08,-13.0952,0,True,6.0|233,705
2,14|705|14|705|sample|11|233|11|233|6.0,6.50728e-08,8.57718e-08,5.12078e-08,5.30657e-08,-7.68691,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,3.55329e-08,7.49196e-08,2.16306e-08,1.76222e-08,-37.6881,0,False,69.0|233,705
2,14|705|14|705|cc|1|1|233|1|233|69.0,1.45681e-08,4.46827e-08,3.33386e-08,2.12564e-08,28.1047,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,2.53761e-08,1.74563e-09,-6.78098e-09,3.25321e-08,-0.395246,0,False,69.0|233,705
2,14|705|14|705|cc|2|1|233|1|233|69.0,1.99335e-08,4.55327e-08,3.49563e-08,2.61898e-08,15.3505,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,-2.55889e-09,1.07755e-08,2.79783e-09,4.2801e-08,4.4773,0,False,69.0|233,705
2,14|705|14|705|cc|3|1|233|1|233|69.0,-9.6969e-10,-5.01236e-08,-4.1183e-08,5.96265e-08,3.93249,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,-1.89283e-08,9.10676e-09,-8.21373e-09,3.66802e-08,46.2496,0,False,69.0|233,705
2,14|705|14|705|cc|4|1|233|1|233|69.0,-2.04634e-08,-2.17453e-08,-2.67199e-08,3.33603e-08,-3.1858,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,4.57745e-08,3.63522e-08,2.72674e-08,-3.10974e-08,15.4122,0,False,69.0|233,705
2,14|705|14|705|cc|5|1|233|1|233|69.0,3.06667e-08,6.49317e-10,-4.02968e-08,-9.46452e-10,0.411475,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,-2.04372e-08,-4.14553e-08,1.18373e-08,1.5162e-08,-17.8531,0,False,69.0|233,705
2,14|705|14|705|cc|6|1|233|1|233|69.0,-3.57577e-08,2.95291e-08,-8.02896e-09,-6.37032e-08,2.90964,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,4.30773e-08,6.91927e-08,-8.25303e-10,2.40693e-08,13.7452,0,False,69.0|233,705
2,14|705|14|705|cc|7|1|233|1|233|69.0,-7.03772e-08,7.4086e-09,2.91492e-08,2.7953e-08,-0.59408,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,-4.71197e-08,-4.43471e-08,-3.78254e-08,7.14891e-08,-18.631,0,False,69.0|233,705
2,14|705|14|705|cc|8|1|233|1|233|69.0,-3.53817e-08,-2.01961e-09,-2.55262e-08,-1.45671e-08,32.9959,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,-9.23025e-09,1.70016e-08,-1.44821e-08,3.18564e-08,-21.2864,0,False,69.0|233,705
2,14|705|14|705|vc|1|2|233|2|233|69.0,-4.20843e-08,3.08915e-10,-8.43005e-09,-1.64496e-08,13.5203,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,-6.9925e-08,7.3378e-09,9.95513e-09,4.63772e-08,1.29789,0,False,69.0|233,705
2,14|705|14|705|vc|2|2|233|2|233|69.0,6.31367e-08,-4.59207e-09,-3.93204e-08,-3.51203e-08,13.428,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,9.35086e-09,2.32379e-08,3.49851e-08,1.33789e-08,10.9236,0,False,69.0|233,705
2,14|705|14|705|vc|3|2|233|2|233|69.0,1.65388e-08,-1.68089e-08,6.33686e-09,-1.62593e-08,-29.6796,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,-4.02754e-09,-5.30555e-08,-1.55059e-08,-5.20527e-09,30.4981,0,False,69.0|233,705
2,14|705|14|705|vc|4|2|233|2|233|69.0,-4.16816e-08,-1.84122e-10,-1.76239e-08,1.96021e-08,-31.8666,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,3.12482e-08,1.04966e-09,-2.33972e-08,-1.12475e-08,19.1631,0,False,69.0|233,705
2,14|705|14|705|vc|5|2|233|2|233|69.0,-4.84426e-09,-8.87654e-08,-3.0288e-08,3.66389e-08,2.54318,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,-6.24693e-09,-8.31342e-08,3.69334e-08,-7.66467e-09,4.33078,0,False,69.0|233,705
2,14|705|14|705|vc|6|2|233|2|233|69.0,-2.10344e-09,-1.09425e-08,1.11376e-08,2.76853e-08,6.95727,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,-2.02331e-09,-4.60698e-08,8.36213e-09,2.58366e-09,-12.0169,0,False,69.0|233,705
2,14|705|14|705|vc|7|2|233|2|233|69.0,1.84552e-09,-5.62288e-10,-6.10049e-09,1.46473e-08,-30.9144,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,-6.4506e-08,-4.10369e-08,-4.1223e-08,-2.60637e-08,-32.5918,0,False,69.0|233,705
2,14|705|14|705|vc|8|2|233|2|233|69.0,-1.0535e-07,-4.17021e-08,2.89794e-08,4.74094e-10,35.3035,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,4.51892e-08,-4.41557e-08,3.84775e-08,7.44284e-09,-3.24145,0,True,65.0|322,152
2,8|152|8|152|sample|8|322|8|322|65.0,1.90438e-08,6.42974e-08,-1.54049e-09,2.61239e-08,-1.9509,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-3.16406e-08,3.60673e-08,-1.87878e-08,5.55343e-08,-2.7263,0,True,65.0|322,152
2,8|152|8|152|sample|7|322|7|322|65.0,-2.31554e-08,1.71329e-08,1.06131e-08,-1.40906e-08,-2.48653,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-1.57769e-08,4.56578e-08,4.04971e-08,-2.15003e-08,-2.9436,0,True,65.0|322,152
2,8|152|8|152|sample|6|322|6|322|65.0,8.82935e-08,-4.34712e-08,-3.65771e-08,-8.89727e-08,-3.24547,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,3.84411e-08,1.79859e-08,3.68287e-08,-4.98148e-08,-2.60892,0,True,65.0|322,152
2,8|152|8|152|sample|5|322|5|322|65.0,1.22898e-08,-4.33532e-08,2.76135e-08,-3.21701e-08,-2.84485,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.10238e-09,-2.75244e-08,-1.11569e-08,5.03489e-08,-3.28176,0,True,28.0|322,152
2,8|152|8|152|sample|12|322|12|322|28.0,3.29406e-08,-4.80667e-08,3.12588e-08,-2.61404e-08,-3.25978,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.96713e-08,5.03196e-08,7.59769e-09,-3.25941e-08,-3.53494,0,True,28.0|322,152
2,8|152|8|152|sample|11|322|11|322|28.0,1.34799e-08,4.73689e-09,-3.84061e-08,-6.77265e-08,-3.2649,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-4.20265e-08,-4.95001e-08,8.42919e-09,2.05332e-08,-3.68759,0,True,28.0|322,152
2,8|152|8|152|sample|10|322|10|322|28.0,-1.49762e-08,3.26318e-08,2.50243e-08,-1.43149e-08,-3.60563,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-5.68116e-09,-5.11699e-08,4.89236e-08,4.54447e-08,-3.83475,0,True,28.0|322,152
2,8|152|8|152|sample|9|322|9|322|28.0,4.9393e-09,6.92883e-08,2.85554e-08,2.66325e-08,-3.99909,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-6.51591e-09,-4.11549e-08,1.197e-09,8.37327e-08,-3.33116,0,True,22.0|322,152
2,8|152|8|152|sample|3|322|3|322|22.0,-6.45608e-09,2.81407e-08,-2.09158e-09,6.13158e-08,-3.30063,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-6.40966e-08,1.51892e-08,-4.2076e-09,-5.69077e-08,-2.74441,0,True,22.0|322,152
2,8|152|8|152|sample|4|322|4|322|22.0,6.95857e-08,3.85628e-09,-3.96612e-09,4.53602e-08,-2.87463,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-7.329e-09,-5.78928e-09,-8.01554e-09,9.68036e-08,4.15879,0,False,69.0|322,152
2,8|152|8|152|cc|1|1|322|1|322|69.0,7.03915e-08,1.90241e-09,-4.1258e-08,-8.19971e-09,-15.0883,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-8.36633e-09,2.93638e-09,2.25196e-09,8.59263e-09,19.9728,0,False,69.0|322,152
2,8|152|8|152|cc|2|1|322|1|322|69.0,8.53015e-09,7.34814e-08,5.33984e-08,-3.29411e-08,8.14855,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,-5.5153e-08,-4.87203e-08,3.53935e-08,8.97408e-08,-0.541045,0,False,69.0|322,152
2,8|152|8|152|cc|3|1|322|1|322|69.0,7.7643e-08,5.95405e-08,1.73767e-08,-1.00296e-08,23.2748,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.51004e-08,7.70265e-08,-4.52285e-09,-5.41953e-08,17.9697,0,False,69.0|322,152
2,8|152|8|152|cc|4|1|322|1|322|69.0,-3.69928e-09,-2.4829e-08,-5.72461e-09,8.41953e-08,8.84152,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-7.13492e-10,-3.64181e-08,-2.30399e-08,-1.73666e-09,23.0688,0,False,69.0|322,152
2,8|152|8|152|cc|5|1|322|1|322|69.0,-8.3885e-09,3.73278e-08,4.23246e-08,-4.16058e-08,-15.3719,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,3.22848e-08,-2.92722e-08,-5.19415e-08,-4.67699e-08,16.0454,0,False,69.0|322,152
2,8|152|8|152|cc|6|1|322|1|322|69.0,-4.86676e-10,2.99051e-08,-2.47534e-08,5.08485e-10,-7.69118,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-5.66285e-08,4.65451e-08,-5.86893e-09,9.38094e-09,4.67009,0,False,69.0|322,152
2,8|152|8|152|cc|7|1|322|1|322|69.0,4.60604e-08,-1.28935e-09,-2.03501e-08,-6.81049e-08,6.8443,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-1.85739e-08,1.32569e-08,-5.76751e-08,1.45376e-08,-8.57546,0,False,69.0|322,152
2,8|152|8|152|cc|8|1|322|1|322|69.0,7.95628e-08,8.35213e-09,2.11661e-08,-1.12085e-08,12.2637,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-1.58102e-08,-6.46433e-08,-4.58474e-08,2.49259e-08,8.02667,0,False,69.0|322,152
2,8|152|8|152|vc|1|2|322|2|322|69.0,-6.0777e-08,2.09064e-08,1.06856e-08,1.7898e-08,-3.91678,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-8.79865e-08,-2.83104e-08,1.29919e-09,5.01849e-08,9.80582,0,False,69.0|322,152
2,8|152|8|152|vc|2|2|322|2|322|69.0,-1.18685e-09,-2.47892e-08,-1.22961e-08,-6.43815e-08,-37.4276,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-2.25782e-08,-6.57479e-08,-2.76588e-08,2.93502e-08,7.30535,0,False,69.0|322,152
2,8|152|8|152|vc|3|2|322|2|322|69.0,2.928e-08,-2.02942e-08,-2.92061e-09,4.39269e-08,33.7203,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.52314e-08,-3.90536e-08,4.02145e-09,-1.14741e-08,-26.8616,0,False,69.0|322,152
2,8|152|8|152|vc|4|2|322|2|322|69.0,-4.81912e-08,-5.41935e-08,-8.32218e-09,-3.12709e-08,2.94707,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-5.12609e-08,-1.34466e-08,-3.71011e-08,-5.4511e-08,-13.1,0,False,69.0|322,152
2,8|152|8|152|vc|5|2|322|2|322|69.0,-6.05492e-08,-2.03435e-08,4.37509e-08,1.99095e-09,-12.3563,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-2.21932e-08,-1.46755e-08,8.19906e-09,-1.08075e-08,-18.6511,0,False,69.0|322,152
2,8|152|8|152|vc|6|2|322|2|322|69.0,7.9367e-09,2.88821e-08,-5.33499e-08,2.15126e-08,6.67187,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,2.84142e-08,-8.86736e-08,-6.01518e-08,4.59507e-09,2.80324,0,False,69.0|322,152
2,8|152|8|152|vc|7|2|322|2|322|69.0,-2.47527e-09,-1.1118e-09,-3.60359e-08,-1.34708e-09,30.3559,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,3.30105e-08,4.81296e-08,2.97511e-08,2.82006e-08,-26.0285,0,False,69.0|322,152
2,8|152|8|152|vc|8|2|322|2|322|69.0,1.43647e-08,-1.60718e-08,-5.86053e-08,4.33097e-08,-10.4489,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,-3.7649e-08,-4.59779e-08,-3.26643e-08,3.34198e-08,-1.12633,0,True,65.0|292,1159
2,8|1159|8|1159|sample|8|292|8|292|65.0,2.15537e-08,-1.49954e-08,5.5962e-09,2.34247e-08,-2.03823,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,2.36393e-08,8.35965e-09,-2.20079e-08,-1.36714e-08,-0.608681,0,True,65.0|292,1159
2,8|1159|8|1159|sample|7|292|7|292|65.0,7.20862e-08,-3.52991e-09,3.7121e-08,-1.65216e-09,-1.98059,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,5.74811e-08,-4.37427e-08,-8.29942e-08,-3.53324e-09,-1.35183,0,True,65.0|292,1159
2,8|1159|8|1159|sample|5|292|5|292|65.0,-2.64317e-08,5.1847e-08,-2.49917e-09,-2.38586e-08,-1.33006,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,3.26397e-08,-1.0463e-07,-6.69421e-09,-2.19727e-09,-1.40647,0,True,65.0|292,1159
2,8|1159|8|1159|sample|6|292|6|292|65.0,1.12696e-08,1.17687e-08,-3.00401e-08,1.94897e-09,-1.79894,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,9.94605e-08,-1.5377e-08,2.19397e-08,1.58756e-08,-3.1192,0,True,28.0|292,1159
2,8|1159|8|1159|sample|11|292|11|292|28.0,1.81633e-08,-3.36321e-08,-6.84233e-10,-1.01175e-08,-2.48043,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-7.15934e-09,-5.12079e-08,-4.68626e-08,-1.69607e-08,-3.14397,0,True,28.0|292,1159
2,8|1159|8|1159|sample|12|292|12|292|28.0,-2.07453e-09,-1.95648e-08,3.49047e-08,-4.83752e-08,-3.35271,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-1.13372e-07,-2.22719e-08,3.40564e-08,-3.96057e-08,-2.50826,0,True,28.0|292,1159
2,8|1159|8|1159|sample|9|292|9|292|28.0,-4.44512e-08,5.44579e-08,7.21041e-09,-2.1494e-08,-3.01104,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-3.61398e-08,-9.5159e-08,3.88053e-08,2.64024e-08,-2.74347,0,True,28.0|292,1159
2,8|1159|8|1159|sample|10|292|10|292|28.0,1.09024e-08,-2.52978e-08,-1.43639e-09,-7.76738e-09,-2.87382,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,4.72151e-09,6.27981e-08,-2.59292e-08,2.18238e-08,-0.980625,0,True,22.0|292,1159
2,8|1159|8|1159|sample|4|292|4|292|22.0,-9.96284e-08,3.18366e-08,1.53588e-08,2.20281e-08,-1.04882,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,4.64573e-08,-1.80325e-08,4.1656e-08,-5.86121e-09,-0.932019,0,True,22.0|292,1159
2,8|1159|8|1159|sample|3|292|3|292|22.0,1.12494e-08,-3.91982e-08,7.57828e-08,-1.37041e-08,-1.51575,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,3.13339e-09,3.91315e-08,-4.47232e-09,-7.0914e-08,-7.89863,0,False,69.0|292,1159
